id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1248148767955705857,1247393377169166337,2020-04-09 07:20:30 UTC,2020-04-09,07:20:30,+0000,346711159,edlyn_marquez,Edlyn Marquez,,@BabyBash Commodity Oats or the Commod Cornflakes. Very edible without milk.,en,[],[],[],0,0,0,[],[],https://twitter.com/Edlyn_Marquez/status/1248148767955705857,False,,0,,,,,,,,"[{'screen_name': 'BabyBash', 'name': 'Baby Bash', 'id': '123987975'}]",,,,
1247182033656274944,1247182033656274944,2020-04-06 15:19:03 UTC,2020-04-06,15:19:03,+0000,2822007451,frauthority,Financial Repression,,"Anthony Crudele and Yra Harris on the Currency, Bond and Commodity Markets: Click Here To Listen  Topics: 1.    Why the U.S. Dollar is Yra’s Primary Focus 2.    Reasons he’s Bullish Gold 3.    Trading Treasuries &amp; Yield Curves 4.    Oats &amp; Wheat 5.   …  https://t.co/G4tk7s8S8K",en,[],['http://financialrepressionauthority.com/2020/04/06/anthony-crudele-and-yra-harris-on-the-currency-bond-and-commodity-markets/?utm_source=dlvr.it&utm_medium=twitter'],[],0,0,1,[],[],https://twitter.com/FRAuthority/status/1247182033656274944,False,,0,,,,,,,,[],,,,
1245930005776838656,1245852479541014531,2020-04-03 04:23:56 UTC,2020-04-03,04:23:56,+0000,1122631470256926721,az_farms,Andy Zessin,,@LouiseCarduner @longgonejohn81 @capgun75 Oats and fall rye are interesting but would need to be marketed direct to others farmers in my area. It’s not scalable to replace any commodity,en,[],[],[],1,0,1,[],[],https://twitter.com/az_farms/status/1245930005776838656,False,,0,,,,,,,,"[{'screen_name': 'LouiseCarduner', 'name': 'Louise🌻', 'id': '976329668'}, {'screen_name': 'longgonejohn81', 'name': 'Captain Time Decay', 'id': '275254567'}, {'screen_name': 'capgun75', 'name': 'John Cap', 'id': '485332685'}]",,,,
1242841689741557760,1242841689741557760,2020-03-25 15:52:04 UTC,2020-03-25,15:52:04,+0000,513736382,tjsmiffy,supreme leader tyler~ 🏳️‍🌈,,told my mum that oats have become a commodity in london and she's genuinely gone and bought me a 1kg bag to post to me. i don't deserve her.🥺,en,[],[],[],0,0,7,[],[],https://twitter.com/tjsmiffy/status/1242841689741557760,False,,0,,,,,,,,[],,,,
1240709134376304640,1240709134376304640,2020-03-19 18:38:03 UTC,2020-03-19,18:38:03,+0000,1429720219,vincentninja68,Frowny,,"Animal protein is a commodity now, better start improvising with plant sources  Sprouting your oats first will help with AA availability.",en,[],[],[],4,0,6,[],[],https://twitter.com/vincentninja68/status/1240709134376304640,False,https://twitter.com/vincentninja68/status/1230554340219244544,0,,,,,,,,[],,,,
1239978263641907200,1239978263641907200,2020-03-17 18:13:50 UTC,2020-03-17,18:13:50,+0000,304200108,jholzphoto,Jeff Holz,,"Post workout oats. I usually put some peanut butter in my oats, but it seems like that's a hot commodity now so I went with Nutella.  https://t.co/HOq6PNNIHl",en,[],[],['https://pbs.twimg.com/media/ETVJpuZUYAAFbYI.jpg'],0,0,1,[],[],https://twitter.com/JHolzPhoto/status/1239978263641907200,False,,1,https://pbs.twimg.com/media/ETVJpuZUYAAFbYI.jpg,,,,,,,[],,,,
1239718463628652545,1239718463628652545,2020-03-17 01:01:29 UTC,2020-03-17,01:01:29,+0000,408911840,1packerray,ByerleyR,,"Here in BC our DSD sales (I work for a large distribution company)have doubled at least. Mostly commodity based CPG’s like canned beans, bagged rice, oats,flour,.... we should be good to keep up for now but the retail giants want more. There’s a lot of stores in Canada",en,[],[],[],0,0,0,[],[],https://twitter.com/1packerray/status/1239718463628652545,False,https://twitter.com/FoodProfessor/status/1239715997436858369,0,,,,,,,,[],,,,
1239315730551558144,1239310162202001410,2020-03-15 22:21:10 UTC,2020-03-15,22:21:10,+0000,134216444,annegalloway,anne of the 🐑,,"If I were to write speculative fiction about milk in New Zealand, we would produce more ""milks"" than any other nation and completely dominate global commodity markets. Cows and oats would both be monstrous creatures that kept humans in indentured servitude.",en,[],[],[],0,0,6,[],[],https://twitter.com/annegalloway/status/1239315730551558144,False,,0,,,,,,,,[],,,,
1234328615774347264,1234313980971077632,2020-03-02 04:04:09 UTC,2020-03-02,04:04:09,+0000,383270687,leftfieldcr,Chuck_Penner,,"@WAG_Innisfail @markets Not a bubble, just a regular commodity cycle. Does anyone know how many tonnes of oats actually get used in making oat ""milk""?",en,[],[],[],0,0,2,[],[],https://twitter.com/LeftFieldCR/status/1234328615774347264,False,,0,,,,,,,,"[{'screen_name': 'WAG_Innisfail', 'name': 'WAG', 'id': '829087608013627392'}, {'screen_name': 'markets', 'name': 'Bloomberg Markets', 'id': '69620713'}]",,,,
1234138014336634880,1233791419023872000,2020-03-01 15:26:46 UTC,2020-03-01,15:26:46,+0000,103362947,johnnaskitchen,Johnna,,"@Shirleygfe @MGFKitchen @FoodChallenged A pic I took, oats from a friend’s fields in Iowa. (Not a purity protocol operation, sold as commodity oats.) This was an eye opener for me. There are few set up to grow, transport and mill oats in a manner that keeps them gluten-free.   How do we fix this issue?  https://t.co/zhkp3SUW7Z",en,[],[],['https://pbs.twimg.com/media/ESCJ-tvW4AArziw.jpg'],2,0,1,[],[],https://twitter.com/JohnnasKitchen/status/1234138014336634880,False,,1,https://pbs.twimg.com/media/ESCJ-tvW4AArziw.jpg,,,,,,,"[{'screen_name': 'Shirleygfe', 'name': 'Shirley Braden', 'id': '46805748'}, {'screen_name': 'MGFKitchen', 'name': 'Michelle’s Gluten Free Kitchen', 'id': '741696704424988672'}, {'screen_name': 'FoodChallenged', 'name': 'The Food Challenged Guy', 'id': '1116131673043812353'}]",,,,
1225366753682681856,1225366753682681856,2020-02-06 10:32:54 UTC,2020-02-06,10:32:54,+0000,153748900,rabbes,DLIEC INC | SINCE 1998 | NARINDER WALIA CMD,,DLIEC GLOBAL INC | SINCE 1998 A COMPREHENSIVE KNOWLEDGE CLUSTER KEY OF AGRICULTURAL COMMODITY   EXPORTING CONVENTIONAL &amp; ORGANIC GRAINS ; WHEAT | BARLEY | BUCKWHEAT | CORN | MILLET | OATS | QUINOA | RYE | SORGHUM WHEAT | WHITE CORN | YELLOW CORN ORGANIC GRAINS | OTHERS GRAIN  https://t.co/5bIqJZxZ56,en,[],[],['https://pbs.twimg.com/media/EQFgj--UwAAMJ8f.jpg'],0,0,0,[],[],https://twitter.com/rabbes/status/1225366753682681856,False,,1,https://pbs.twimg.com/media/EQFgj--UwAAMJ8f.jpg,,,,,,,[],,,,
1222849791094403073,1222849791094403073,2020-01-30 11:51:24 UTC,2020-01-30,11:51:24,+0000,46149664,billtb,Bill Tenny-Brittian,,"We live in a microwave world. Time is our most precious commodity, so we favor anything that speeds up the process. Instant oats. Instant potatoes. Instant copies. Instant answers. Even love at first sight.  https://t.co/HgzB1l8Zlg  https://t.co/aDjFIeutMg",en,[],['http://bit.ly/2RuwLXZ'],['https://pbs.twimg.com/media/EPhvZ3vX0AEZasC.jpg'],0,0,0,[],[],https://twitter.com/billtb/status/1222849791094403073,False,,1,https://pbs.twimg.com/media/EPhvZ3vX0AEZasC.jpg,,,,,,,[],,,,
1221000419289260034,1220784070784888832,2020-01-25 09:22:39 UTC,2020-01-25,09:22:39,+0000,25936824,juliuzbeezer,Douglas Carnall,,"@GiveMeSpace3 Most oat production is destined to  be commodity animal fodder. I buy organic jumbo rolled oats in the hope that these will be better quality, not entirely convinced this is true. Would like to see better traceability on consumer labeling eg harvest date, mill identity",en,[],[],[],1,0,2,[],[],https://twitter.com/JuliuzBeezer/status/1221000419289260034,False,,0,,,,,,,,"[{'screen_name': 'GiveMeSpace3', 'name': 'Ex Free school meals recipient in the High Peak', 'id': '913390078025719808'}]",,,,
1219671202974838787,1219666526158163968,2020-01-21 17:20:49 UTC,2020-01-21,17:20:49,+0000,2359933932,grainstats,GrainStats.com 🌾,,"@scottcapinegro +Wheat, rice, oats, at or near +5 year highs.   Ain't no rally like a food-commodity rally.  #oatsknow",en,[],[],[],0,0,0,['oatsknow'],[],https://twitter.com/GrainStats/status/1219671202974838787,False,,0,,,,,,,,"[{'screen_name': 'scottcapinegro', 'name': 'scott capinegro', 'id': '831953300'}]",,,,
1218051569918279680,1217446746059628544,2020-01-17 06:04:59 UTC,2020-01-17,06:04:59,+0000,1217844930934116355,chetcutimark,Mark Chetcuti,,"@MillsMillsLLP Hello. My name is Mark Chetcuti and only three years ago I pitched my original idea for blueberry Quaker Oats to @Quaker They made this new commodity, but never paid me a cent. Would you be willing to represent me in court for a cash settlement?",en,"[{'screen_name': 'quaker', 'name': 'quakeroats', 'id': '18940252'}]",[],[],0,0,0,[],[],https://twitter.com/ChetcutiMark/status/1218051569918279680,False,,0,,,,,,,,"[{'screen_name': 'MillsMillsLLP', 'name': 'Mills & Mills LLP', 'id': '123354221'}]",,,,
1217957700404944897,1217951901410525184,2020-01-16 23:51:58 UTC,2020-01-16,23:51:58,+0000,753546276638224384,coolydoody,James Foley,,"@gpse7en @PeteGDunne @greenparty_ie @GeorgeMonbiot @MacranaFeirme @Beefplan @IrelandICA @irishrurallink @ireland_farming Is it really though? Producing grain for dairy or beef rations is only a fools game, especially if they are themselves only producing for a commodity market, and below the cost of production. On the other hand, produce the likes of organic oats, where there's a major shortage",en,[],[],[],0,0,4,[],[],https://twitter.com/coolydoody/status/1217957700404944897,False,,0,,,,,,,,"[{'screen_name': 'gpse7en', 'name': 'G', 'id': '1112870892231712768'}, {'screen_name': 'PeteGDunne', 'name': 'Peter Dunne', 'id': '1055575917857304576'}, {'screen_name': 'greenparty_ie', 'name': 'Green Party Ireland', 'id': '19652551'}, {'screen_name': 'GeorgeMonbiot', 'name': 'George Monbiot', 'id': '198584761'}, {'screen_name': 'MacranaFeirme', 'name': 'Macra na Feirme', 'id': '220048745'}, {'screen_name': 'Beefplan', 'name': 'Beefplan', 'id': '1063707821823397888'}, {'screen_name': 'IrelandICA', 'name': ""Irish Countrywomen's Association"", 'id': '282560657'}, {'screen_name': 'irishrurallink', 'name': 'Irish Rural Link', 'id': '80737679'}, {'screen_name': 'ireland_farming', 'name': 'Regenerative Farming Ireland', 'id': '1174298974569869317'}]",,,,
1217542020711047170,1217535290065158150,2020-01-15 20:20:13 UTC,2020-01-15,20:20:13,+0000,905078986656673792,nycryptolawyer,Lewis Cohen,,"@stephendpalley 1/ CEA definition: “The term ‘commodity’ means wheat, cotton, rice, corn, oats, barley, rye, flaxseed, grain ... [other named commodities] and all other goods and articles, except onions ... and motion picture box office receipts ...",en,[],[],[],3,0,0,[],[],https://twitter.com/NYcryptolawyer/status/1217542020711047170,False,,0,,,,,,,,"[{'screen_name': 'stephendpalley', 'name': 'Palley', 'id': '2565412998'}]",,,,
1212852639781797888,1212852639781797888,2020-01-02 21:46:17 UTC,2020-01-02,21:46:17,+0000,758026247872008192,brnagnews_larry,Larry Lee,,"Risk manager/marketer Carl Babler sees commodity market opportunities ahead, and he expects more #corn for #plant2020 #soybeans #rice #wheat #oats  https://t.co/9CgrRkA4Th @brownfield #agnews",en,"[{'screen_name': 'brownfield', 'name': 'brownfield ag news', 'id': '14385676'}]",['https://brownfieldagnews.com/news/broker-says-good-marketing-opportunities-exist/'],[],0,1,0,"['corn', 'plant2020', 'soybeans', 'rice', 'wheat', 'oats', 'agnews']",[],https://twitter.com/BRNAgNews_Larry/status/1212852639781797888,False,,0,,,,,,,,[],,,,
1212539888119111680,1212539888119111680,2020-01-02 01:03:31 UTC,2020-01-02,01:03:31,+0000,1173855617859104768,sunsirscom,SunSirs.com,,"SunSirs: Agriculture, 2019 China Domestic Corn Report  #Corn #commodity #grains #oatt #demand #harvest19 #Ontag #agtwitter #agricluture #price #trend #market #data #spotprice #China #pork #livepig #oats #farm365 #farmers #agriculturals #grain  https://t.co/VGbIhU3AGF",en,[],['http://www.sunsirs.com/uk/detail_news-1147.html?bsh_bid=5469264306'],[],0,1,3,"['corn', 'commodity', 'grains', 'oatt', 'demand', 'harvest19', 'ontag', 'agtwitter', 'agricluture', 'price', 'trend', 'market', 'data', 'spotprice', 'china', 'pork', 'livepig', 'oats', 'farm365', 'farmers', 'agriculturals', 'grain']",[],https://twitter.com/SunSirsCom/status/1212539888119111680,False,,0,,,,,,,,[],,,,
1210920585703907328,1210916557796315136,2019-12-28 13:49:00 UTC,2019-12-28,13:49:00,+0000,2895892666,ohdarkthirty1,Nancy N Ogg,,"@bulldoghill If China buys less farm commodity, wouldn't you think prices would go down?  But enough farmers have declared bankruptcy that the middlemen have had to raise prices.  Feed mix (corn, oats &amp; soy meal) is up $1.50 on a 50# bag.",en,[],[],[],0,0,0,[],[],https://twitter.com/Ohdarkthirty1/status/1210920585703907328,False,,0,,,,,,,,"[{'screen_name': 'bulldoghill', 'name': 'Linda Hill', 'id': '34383891'}]",,,,
1200833492738887680,1200829602496729090,2019-11-30 17:46:29 UTC,2019-11-30,17:46:29,+0000,459542841,grizvacation,Glenn Griswold,,@JuliMunozM @business Ha ha ha ha ha Try buying a business with it Its a commodity just like Corn Soybeans Oil and Oats My gold Rolex will never ever ever pay a divided or income ever,en,[],[],[],1,0,0,[],[],https://twitter.com/grizvacation/status/1200833492738887680,False,,0,,,,,,,,"[{'screen_name': 'JuliMunozM', 'name': 'Julian Andrés Muñoz M.', 'id': '259267705'}, {'screen_name': 'business', 'name': 'Bloomberg', 'id': '34713362'}]",,,,
1200606081451352064,1200606081451352064,2019-11-30 02:42:50 UTC,2019-11-30,02:42:50,+0000,814262920615956480,commodityinsite,Jerry Welch,,"Stocks, bonds, the dollar and the two leading commodity indexes were lower to sharply lower to end the week. But what impressed me was wheat, corn, oats and the oinkers that showed independent strength! An omen for Monday? Let’s hope so!",en,[],[],[],0,0,1,[],[],https://twitter.com/commodityinsite/status/1200606081451352064,False,,0,,,,,,,,[],,,,
1185121035449970688,1185121035449970688,2019-10-18 09:10:47 UTC,2019-10-18,09:10:47,+0000,1113411631931887616,grainterminalcr,GrainTerminal s.r.o.,,Zobchodováno/Traded! 100t pšenice s dodáním v listopadu za 3900 CZK/t/145t of milling wheat to be delivered in november at 3900 CZK/t... For other or info #Commodity #agriculture #platform #cereal #crop #oats #barley #Wheat #rapeseed #ECEVienna #grain #grains visit us on,cs,[],[],[],0,0,1,"['commodity', 'agriculture', 'platform', 'cereal', 'crop', 'oats', 'barley', 'wheat', 'rapeseed', 'ecevienna', 'grain', 'grains']",[],https://twitter.com/GrainterminalCR/status/1185121035449970688,False,,0,,,,,,,,[],,,,
1184218632403992577,1184154199275266050,2019-10-15 21:24:58 UTC,2019-10-15,21:24:58,+0000,53145085,kdala,K'Dala,,"@JoMalt2 @R31dfan Apparently it depends on the commodity being measured. Perhaps cotton candy pancake bushels are smaller than, say,bushels of oats. Therefore, if they ate oat-bushel-sized amounts of pancakes these could be construed as giant bushels relative to the usual size of a pancake bushel?",en,[],[],[],0,0,0,[],[],https://twitter.com/KDala/status/1184218632403992577,False,,0,,,,,,,,"[{'screen_name': 'JoMalt2', 'name': 'Jomalt', 'id': '926491868002770944'}, {'screen_name': 'R31dfan', 'name': 'Reidfan', 'id': '4435247659'}]",,,,
1184060970760577027,1184060970760577027,2019-10-15 10:58:28 UTC,2019-10-15,10:58:28,+0000,19270616,jpaint,Julie Anne,,"“Oats know” is the old adage, where moves in the thinly traded commodity can be a precursor for what's about to happen in the larger corn and wheat contracts.  What oats know this week is that bitter winter storms have seriously damaged grain yields...  https://t.co/FMB7RFsnRk",en,[],['https://www.facebook.com/651235503/posts/10162413831575504/'],[],0,0,0,[],[],https://twitter.com/jpaint/status/1184060970760577027,False,,0,,,,,,,,[],,,,
1184047493715238918,1184047493715238918,2019-10-15 10:04:55 UTC,2019-10-15,10:04:55,+0000,1018425398869282817,electroversenet,Electroverse,,"“Oats know” is the old adage, where moves in the thinly traded commodity can be a precursor for what's about to happen in the larger corn and wheat contracts.  What oats know this week is that bitter winter storms have seriously damaged grain yields across S. Canada and N. U.S.:  https://t.co/qmgDSDNmPc",en,[],[],['https://pbs.twimg.com/media/EG6U6wPX4AE9RC7.png'],0,5,12,[],[],https://twitter.com/Electroversenet/status/1184047493715238918,False,,1,https://pbs.twimg.com/media/EG6U6wPX4AE9RC7.png,,,,,,,[],,,,
1182256076512731136,1182256076512731136,2019-10-10 11:26:28 UTC,2019-10-10,11:26:28,+0000,1113411631931887616,grainterminalcr,GrainTerminal s.r.o.,,Zobchodováno/Traded! 145t ovsa s dodáním v říjnu za 3300 CZK/t/145t of oats delivered this month at 3300 CZK/t... For other or info #Commodities #Commodity #commodityupdate #agriculture #platform #cereal #crop #oats #oat #barley #grain #grains visit us on  https://t.co/nuNfF5iAFg,cs,[],['http://www.grainterminal.cz'],[],0,0,1,"['commodities', 'commodity', 'commodityupdate', 'agriculture', 'platform', 'cereal', 'crop', 'oats', 'oat', 'barley', 'grain', 'grains']",[],https://twitter.com/GrainterminalCR/status/1182256076512731136,False,,0,,,,,,,,[],,,,
1181290050652459010,1181288355058868224,2019-10-07 19:27:50 UTC,2019-10-07,19:27:50,+0000,979076073127337984,gfmmarketsfarm,MarketsFarm  |  GLACIER FarmMedia,,CLOSING COMMODITY PRICES: cont'd  CBOT Corn         Dec  387-6s ↑2-2 CBOT Oats          Dec  281-4s ↓4-4 CBOT Soybeans  Nov  915-2s ↓1-0,en,[],[],[],0,0,0,[],[],https://twitter.com/GFMMarketsFarm/status/1181290050652459010,False,,0,,,,,,,,[],,,,
1180519309229117441,1180519309229117441,2019-10-05 16:25:10 UTC,2019-10-05,16:25:10,+0000,2697141800,nafimdewan,Nafim Dewan,,For my advertising class assignment we had to make up a brand and product based off of a commodity... I chose Oats and got this thanks to @LilNasX 🤠🤠 #StayHealthy  https://t.co/BbDJ8hNNID,en,"[{'screen_name': 'lilnasx', 'name': 'nope', 'id': '754006735468261376'}]",[],['https://pbs.twimg.com/media/EGIMDaDXkAMp0rQ.jpg'],0,0,10,['stayhealthy'],[],https://twitter.com/nafimdewan/status/1180519309229117441,False,,1,https://pbs.twimg.com/media/EGIMDaDXkAMp0rQ.jpg,,,,,,,[],,,,
1179479988162174976,1179479154993061890,2019-10-02 19:35:17 UTC,2019-10-02,19:35:17,+0000,979076073127337984,gfmmarketsfarm,MarketsFarm  |  GLACIER FarmMedia,,CLOSING COMMODITY PRICES: (cont'd)  CBOT Corn           Dec   387-6s  ↓4-6 CBOT Oats           Dec   282-6s  ↑0-6 CBOT Soybeans   Nov   913-6s  ↓5-6,en,[],[],[],1,0,1,[],[],https://twitter.com/GFMMarketsFarm/status/1179479988162174976,False,,0,,,,,,,,[],,,,
1179108394889863168,1179106196290260993,2019-10-01 18:58:42 UTC,2019-10-01,18:58:42,+0000,979076073127337984,gfmmarketsfarm,MarketsFarm  |  GLACIER FarmMedia,,CLOSING COMMODITY PRICES (cont.) :   CBOT Corn               Dec392-4s ↑4-4 CBOT Oats               Dec282-0s ↑6-2 CBOT Soybeans       Nov919-4s↑13-4 CBOT Soybeans        Jan932-4s↑13-0,en,[],[],[],1,0,0,[],[],https://twitter.com/GFMMarketsFarm/status/1179108394889863168,False,,0,,,,,,,,[],,,,
1176883740242563072,1176883740242563072,2019-09-25 15:38:43 UTC,2019-09-25,15:38:43,+0000,141254153,popy_1,Shelly,,"Gove expects some food commodity prices to decrease after we leave the EU. Porridge oats, probably.",en,[],[],[],3,0,1,[],[],https://twitter.com/popy_1/status/1176883740242563072,False,,0,,,,,,,,[],,,,
1161532930025500672,1161532930025500672,2019-08-14 07:00:05 UTC,2019-08-14,07:00:05,+0000,701967575870083073,crokergrain1,Croker Grain,,"Last Thursday, we took a fantastic group of oat growers to Wahgunyah for a guided tour of the @UncleTobys factory. It was excellent to see the amount of precision, input and care that is involved in taking our oats from a raw commodity, right through to a delicious product.  https://t.co/Amt3smLssr",en,"[{'screen_name': 'uncletobys', 'name': 'uncle tobys', 'id': '129801876'}]",[],[],1,2,11,[],[],https://twitter.com/CrokerGrain1/status/1161532930025500672,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1161532691818438656/pu/img/rquu3FUrxCa6G00u.jpg,,,,,,,[],,,,
1158555708863983616,1158550863335579650,2019-08-06 01:49:40 UTC,2019-08-06,01:49:40,+0000,475409039,mary_yoder_cruz,Quite Contrary,,@SykesCharlie The largest agricultural commodity the US sells to China is soybeans.  Farmers just need to divest in the soybean market and plant more oats and barley.  Investors should avoid options on soybean futures.,en,[],[],[],0,0,0,[],[],https://twitter.com/Mary_Yoder_Cruz/status/1158555708863983616,False,,0,,,,,,,,"[{'screen_name': 'SykesCharlie', 'name': 'Charlie Sykes', 'id': '95463107'}]",,,,
1153222963724005377,1153222963724005377,2019-07-22 08:39:15 UTC,2019-07-22,08:39:15,+0000,1113411631931887616,grainterminalcr,GrainTerminal s.r.o.,,We are looking for a buyer. #oats #oat #Commodities #commodity up to 150 tuns... #CzechRepublic #brno #brnocity South Moravia... price indication on request or register for free on  https://t.co/nuNfF5iAFg or give us a call @+420702239463,en,[],['http://www.grainterminal.cz'],[],0,0,0,"['oats', 'oat', 'commodities', 'commodity', 'czechrepublic', 'brno', 'brnocity']",[],https://twitter.com/GrainterminalCR/status/1153222963724005377,False,,0,,,,,,,,[],,,,
1151908748904083457,1151908748904083457,2019-07-18 17:37:01 UTC,2019-07-18,17:37:01,+0000,4718779053,movement_cap,Adam Collins,,"trader positioning in commodity futures  crowded longs = corn, oats, wheat crowded short = cotton  data:  https://t.co/5bjJTWiRCR  https://t.co/Id41YGtycj",en,[],['https://freecotdata.com/dashboard/'],['https://pbs.twimg.com/media/D_xm5wgX4AAF4ix.png'],0,1,5,[],[],https://twitter.com/movement_cap/status/1151908748904083457,False,,1,https://pbs.twimg.com/media/D_xm5wgX4AAF4ix.png,,,,,,,[],,,,
1149305190102765568,1149305190102765568,2019-07-11 13:11:25 UTC,2019-07-11,13:11:25,+0000,326240857,ghb67205,Jerry,,I prefer Oats.  It's my commodity of choice.,en,[],[],[],1,0,0,[],[],https://twitter.com/ghb67205/status/1149305190102765568,False,https://twitter.com/damncanchaser/status/1148983807464357892,0,,,,,,,,[],,,,
1147541201291227136,1147299738275860481,2019-07-06 16:21:57 UTC,2019-07-06,16:21:57,+0000,942158959,pimpodauniverse,DP,,@Big_Guwop_22 was looking at commodity charts earlier. since 2015:  oats doubled to 300 from 150 corn 420 from 320 wheat 500 from 4 soy dead but not for long 😩  cattle &amp; hogs ready to run. hogs already up to 72 from 46,en,[],[],[],1,0,0,[],[],https://twitter.com/Pimpodauniverse/status/1147541201291227136,False,,0,,,,,,,,[],,,,
1143703171207852032,1143703171207852032,2019-06-26 02:10:59 UTC,2019-06-26,02:10:59,+0000,2874481591,amg_galagher,Ann-Maree Galagher,,"Busy few days visiting clients in the North West #cattle #wheat #oats some with decent rain events recently some without, looking for the follow up falls to take them through the season #commodity prices holding 🤞@Pete_Karam @alisterbennett  https://t.co/kJVvnE7VKn",en,"[{'screen_name': 'pete_karam', 'name': 'peter karam', 'id': '809252106045571072'}, {'screen_name': 'alisterbennett', 'name': 'alister bennett', 'id': '421673217'}]",[],"['https://pbs.twimg.com/media/D98_90uUYAEyOG4.jpg', 'https://pbs.twimg.com/media/D98_90uUcAAs5B4.jpg', 'https://pbs.twimg.com/media/D98_902U0AIBlZK.jpg', 'https://pbs.twimg.com/media/D98_90vUIAAoBny.jpg']",0,0,7,"['cattle', 'wheat', 'oats', 'commodity']",[],https://twitter.com/AMG_galagher/status/1143703171207852032,False,,1,https://pbs.twimg.com/media/D98_90uUYAEyOG4.jpg,,,,,,,[],,,,
1134903008876224514,1134903008876224514,2019-06-01 19:22:17 UTC,2019-06-01,19:22:17,+0000,394880096,ijomablessing,Ijoma Blessing,,"#MarketInsight Germany is already Europe’s largest producer of oilseeds, rye,  barley, and potatoes; &amp; second- largest producer of sugar beets, wheat, oats and other grains. These have shown consistent growth for at least a decade, and is unaffected by global ag commodity prices",en,[],[],[],0,0,3,['marketinsight'],[],https://twitter.com/ijomablessing/status/1134903008876224514,False,,0,,,,,,,,[],,,,
1131623751832018946,1131594428160847873,2019-05-23 18:11:41 UTC,2019-05-23,18:11:41,+0000,54583264,chipflory,Chip Flory,,"@CBKimbrell @SouthTradr @toddgonn @wagner_farms @GrainCast @MisterCommodity @15noak It's got to be a commodity crop. (I know... oats can be a cover crop, but if they're planted as a cover crop and not intended for harvest, I don't know how that would change things up.) So, based on what I think I know, I'd say, ""no"" to payment on PP planted to a cover crop.",en,[],[],[],3,0,2,[],[],https://twitter.com/ChipFlory/status/1131623751832018946,False,,0,,,,,,,,"[{'screen_name': 'CBKimbrell', 'name': 'Casey Kimbrell', 'id': '2792864886'}, {'screen_name': 'SouthTradr', 'name': 'Ken Smithmier', 'id': '2894603535'}, {'screen_name': 'toddgonn', 'name': 'Todd Gonnerman', 'id': '562110602'}, {'screen_name': 'wagner_farms', 'name': 'Ryan Wagner', 'id': '78749257'}, {'screen_name': 'GrainCast', 'name': 'GrainCast', 'id': '1098246690417590272'}, {'screen_name': 'MisterCommodity', 'name': 'Mommar', 'id': '293712995'}, {'screen_name': '15noak', 'name': 'Noak', 'id': '622427914'}]",,,,
1131611054985895936,1131594428160847873,2019-05-23 17:21:14 UTC,2019-05-23,17:21:14,+0000,1687020925,lynchfarms1,Zach Lynch,,@ChipFlory @DirtOpus @wagner_farms @MisterCommodity @ClintonReports @SouthTradr Oats is a commodity crop...,en,[],[],[],0,0,1,[],[],https://twitter.com/LynchFarms1/status/1131611054985895936,False,,0,,,,,,,,"[{'screen_name': 'ChipFlory', 'name': 'Chip Flory', 'id': '54583264'}, {'screen_name': 'DirtOpus', 'name': 'Ryan Gerdes', 'id': '3328602441'}, {'screen_name': 'wagner_farms', 'name': 'Ryan Wagner', 'id': '78749257'}, {'screen_name': 'MisterCommodity', 'name': 'Mommar', 'id': '293712995'}, {'screen_name': 'ClintonReports', 'name': 'Clinton Griffiths, AgDay Anchor 📺 🎙 🖊', 'id': '188065873'}, {'screen_name': 'SouthTradr', 'name': 'Ken Smithmier', 'id': '2894603535'}]",,,,
1127265585786707969,1125785390466633728,2019-05-11 17:33:53 UTC,2019-05-11,17:33:53,+0000,630226521,agustinrashid,RA,,@QuakerArgentina has as a product a fucking commodity. Here we call quaker to the oats. And an evergrowing market. Pay attention @Quaker,en,"[{'screen_name': 'quaker', 'name': 'quakeroats', 'id': '18940252'}]",[],[],1,0,0,[],[],https://twitter.com/agustinrashid/status/1127265585786707969,False,,0,,,,,,,,[],,,,
1123304379866669056,1123304131853209600,2019-04-30 19:13:28 UTC,2019-04-30,19:13:28,+0000,1942088863,slusansusan,Here comes Samta 🎅,,"- News to say, the scientific commodity (myself included) was in equality oats intrigues &amp; covered.  Three potential risk to the populating wad thiught to be high. We had no idea about the range of outs score or of the possibility of mutations.. They truly were troubling times.  https://t.co/slHXh6Ba0I",en,[],[],"['https://pbs.twimg.com/media/D5bHSzQWwAEzsTj.jpg', 'https://pbs.twimg.com/media/D5bHTttW4AE5rc3.jpg', 'https://pbs.twimg.com/media/D5bHYEEXsAA24Jf.jpg', 'https://pbs.twimg.com/media/D5bHYUwXoAQ5dh6.jpg']",1,0,13,[],[],https://twitter.com/SlusanSusan/status/1123304379866669056,False,,1,https://pbs.twimg.com/media/D5bHSzQWwAEzsTj.jpg,,,,,,,[],,,,
