id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
749640179376422913,749640179376422913,2016-07-03 16:25:21 UTC,2016-07-03,16:25:21,+0000,465445614,hedgehousekwt,Hedge House Kuwait,,"$CRB index YTD 2016  9.25% , Qtr. Best #Commodity #soybeans +48.55%  Worst Rough #Rice (16.35%)",en,[],[],[],0,0,0,"['commodity', 'soybeans', 'rice']",['crb'],https://twitter.com/HedgeHouseKwt/status/749640179376422913,False,,0,,,,,,,,[],,,,
738391021118070784,738391021118070784,2016-06-02 15:25:12 UTC,2016-06-02,15:25:12,+0000,4719774553,tedfcstone,Ted Nelson,,"Rough Rice catching the commodity rally back up, as a old wise broker said...SELL THE BOUNCE!  https://t.co/zyGGnxGZeT",en,[],[],['https://pbs.twimg.com/media/Cj9Kt9QUoAECXkA.jpg'],0,0,0,[],[],https://twitter.com/TedFCSTONE/status/738391021118070784,False,,1,https://pbs.twimg.com/media/Cj9Kt9QUoAECXkA.jpg,,,,,,,[],,,,
729487669399429120,729487669399429120,2016-05-09 01:46:28 UTC,2016-05-09,01:46:28,+0000,40984616,raymondsiu,Raymond Siu,,@PCHtrades What other commodity markets have low liquidity like Rough Rice? Livestocks?,en,[],[],[],0,0,0,[],[],https://twitter.com/raymondsiu/status/729487669399429120,False,,0,,,,,,,,[],,,,
716246998966538240,716246998966538240,2016-04-02 12:52:46 UTC,2016-04-02,12:52:46,+0000,465445614,hedgehousekwt,Hedge House Kuwait,,"$CRB index Q1 2016 (3.26%) , Qtr. Best #Commodity Lumber +21.54% Worst Rough Rice (20.0%)",en,[],[],[],0,0,0,['commodity'],['crb'],https://twitter.com/HedgeHouseKwt/status/716246998966538240,False,,0,,,,,,,,[],,,,
663726020139180032,663726020139180032,2015-11-09 14:33:09 UTC,2015-11-09,14:33:09,+0000,226610096,chicagoclearing,ChicagoClearingCorp,,Two minor #settlement deadlines today: #SinoHub ($600k) and Rough Rice #Commodity #Litigation ($625k). #securitiesclassactions,en,[],[],[],0,0,0,"['settlement', 'sinohub', 'commodity', 'litigation', 'securitiesclassactions']",[],https://twitter.com/ChicagoClearing/status/663726020139180032,False,,0,,,,,,,,[],,,,
662999830348873728,662999830348873728,2015-11-07 14:27:32 UTC,2015-11-07,14:27:32,+0000,465445614,hedgehousekwt,Hedge House Kuwait,,$CRB index week perform (2.34%) Top week #Commodity Rough Rice 4.58% Worst #Palladium (9.49%),en,[],[],[],0,0,0,"['commodity', 'palladium']",['crb'],https://twitter.com/HedgeHouseKwt/status/662999830348873728,False,,0,,,,,,,,[],,,,
655364102949236736,655364102949236736,2015-10-17 12:45:52 UTC,2015-10-17,12:45:52,+0000,465445614,hedgehousekwt,Hedge House Kuwait,,$CRB index week perform (1.60%) Top week #Commodity #OJ +16.57% Worst #Rough Rice  (6.81%),en,[],[],[],0,0,1,"['commodity', 'oj', 'rough']",['crb'],https://twitter.com/HedgeHouseKwt/status/655364102949236736,False,,0,,,,,,,,[],,,,
652835458745962497,652835458745962497,2015-10-10 13:17:57 UTC,2015-10-10,13:17:57,+0000,465445614,hedgehousekwt,Hedge House Kuwait,,$CRB index week perform +4.42% Top week #Commodity #Lumber +10.39% Worst #Rough Rice  (1.92%),en,[],[],[],0,0,0,"['commodity', 'lumber', 'rough']",['crb'],https://twitter.com/HedgeHouseKwt/status/652835458745962497,False,,0,,,,,,,,[],,,,
649510172730114048,649510172730114048,2015-10-01 09:04:27 UTC,2015-10-01,09:04:27,+0000,465445614,hedgehousekwt,Hedge House Kuwait,,"$CRB index Sept  2015 (4.12%) , Month Best #Commodity Rough Rice +11.36% Worst Orange Juice (18.78%)",en,[],[],[],0,0,0,['commodity'],['crb'],https://twitter.com/HedgeHouseKwt/status/649510172730114048,False,,0,,,,,,,,[],,,,
646720913249972224,646720913249972224,2015-09-23 16:20:55 UTC,2015-09-23,16:20:55,+0000,2992395456,vexmark,Mark Constantine,,Commodity Performance (30/6-15/9) Top-3 Rough Rice LME Tin Orange Juice  Bottom-3 RBOB Gasoline Brent Crude WTI Crude  http://t.co/nSPCeIm1z2,en,[],[],['https://pbs.twimg.com/media/CPmdPiWUsAAeZ9l.jpg'],0,0,0,[],[],https://twitter.com/vexmark/status/646720913249972224,False,,1,https://pbs.twimg.com/media/CPmdPiWUsAAeZ9l.jpg,,,,,,,[],,,,
627448061992681473,627448061992681473,2015-08-01 11:57:30 UTC,2015-08-01,11:57:30,+0000,465445614,hedgehousekwt,Hedge House Kuwait,,"$CRB index July 2015 (10.83%) , Month Best #Commodity Rough Rice +10.14% Worst Crude Oil #CL (21.24%)",en,[],[],[],0,1,0,"['commodity', 'cl']",['crb'],https://twitter.com/HedgeHouseKwt/status/627448061992681473,False,,0,,,,,,,,[],,,,
619962945003393024,619962945003393024,2015-07-11 20:14:19 UTC,2015-07-11,20:14:19,+0000,465445614,hedgehousekwt,Hedge House Kuwait,,$CRB index week perform (2.81%) Top week #Commodity Rough Rice  +4.23% Worst Crude Oil  $CL_F (7.36%),en,[],[],[],0,0,0,['commodity'],"['crb', 'cl_f']",https://twitter.com/HedgeHouseKwt/status/619962945003393024,False,,0,,,,,,,,[],,,,
587935838786482176,587935838786482176,2015-04-14 11:10:01 UTC,2015-04-14,11:10:01,+0000,2498873312,erricostefan,Stefano Errico,,#CME Rough #Rice   Future - MAY15 tested again the 52 week low today at 10.01 #commodity futures,en,[],[],[],0,0,0,"['cme', 'rice', 'commodity']",[],https://twitter.com/erricostefan/status/587935838786482176,False,,0,,,,,,,,[],,,,
539497103652028417,539497103652028417,2014-12-01 19:11:47 UTC,2014-12-01,19:11:47,+0000,125744688,omglolu,Aki Paloheimo,,Rough Rice Latest Price &amp; Chart for Rough Rice End of day Commodity Futures Price Quotes for Rice  http://t.co/s6ZOSEYRuv,en,[],['http://www.nasdaq.com/markets/rice.aspx#ixzz3KfudcMd0'],[],0,0,0,[],[],https://twitter.com/OmglolU/status/539497103652028417,False,,0,,,,,,,,[],,,,
475304404665384960,475304404665384960,2014-06-07 15:52:55 UTC,2014-06-07,15:52:55,+0000,465445614,hedgehousekwt,Hedge House Kuwait,,$CRB index week perform (0.08%) Top week #Commodity Natural Gas $NG_F  +3.70% Worst Rough Rice $ZR_F (5.41%),en,[],[],[],0,0,0,['commodity'],"['crb', 'ng_f', 'zr_f']",https://twitter.com/HedgeHouseKwt/status/475304404665384960,False,,0,,,,,,,,[],,,,
207925949361164288,207925949361164288,2012-05-30 20:06:24 UTC,2012-05-30,20:06:24,+0000,28379400,liquid_capital,Liquid Capital,,"Rice still holding up as the only commodity escaping today's selling, tho weaker since morning. #Rough_Rice #corn #wheat #farming",en,[],[],[],0,0,0,"['rough_rice', 'corn', 'wheat', 'farming']",[],https://twitter.com/Liquid_Capital/status/207925949361164288,False,,0,,,,,,,,[],,,,
119086513169502208,119086513169502208,2011-09-28 16:30:11 UTC,2011-09-28,16:30:11,+0000,142103070,_andrejulian,Andre Julian,,Quiet day in the commodity market when the most exciting news is that Rough Rice and Canola are both up and just about everything else isn't,en,[],[],[],0,0,0,[],[],https://twitter.com/_AndreJulian/status/119086513169502208,False,,0,,,,,,,,[],,,,
108961719782608896,108961719782608896,2011-08-31 17:57:53 UTC,2011-08-31,17:57:53,+0000,331607249,ryknow16,(in theory),,"Lumber, Nat Gas, Rough Rice largest gainers in the commodity futures space. #commodities #investing #trading #futures #stocks",en,[],[],[],0,0,0,"['commodities', 'investing', 'trading', 'futures', 'stocks']",[],https://twitter.com/Ryknow16/status/108961719782608896,False,,0,,,,,,,,[],,,,
102817201303719936,102817201303719936,2011-08-14 19:01:45 UTC,2011-08-14,19:01:45,+0000,298953617,techcharts,"Aksel Kibar, CMT",,Long term H&S pattern on Rough Rice signals higher prices for this commodity!  http://t.co/PHQ78qP,en,[],['http://techcharts.wordpress.com/'],[],0,0,0,[],[],https://twitter.com/TechCharts/status/102817201303719936,False,,0,,,,,,,,[],,,,
99251916684529667,99251916684529667,2011-08-04 22:54:35 UTC,2011-08-04,22:54:35,+0000,335008438,komesakimono,米田和良,,"Rough Rice  1625. US rice futures finish weaker as selling engulfs commodity and equity markets. August 04, 2011",en,[],[],[],0,0,0,[],[],https://twitter.com/komesakimono/status/99251916684529667,False,,0,,,,,,,,[],,,,
66399628966379520,66399628966379520,2011-05-06 07:11:19 UTC,2011-05-06,07:11:19,+0000,20030756,mumbaitimes,Mumbai Times,,CBOT Updates: Rice plunges ends lower: MUMBAI (Commodity Online): US rough rice futures closed limit...  http://bit.ly/mnzm4g MumbaiTimes,en,[],[],[],0,0,0,[],[],https://twitter.com/mumbaitimes/status/66399628966379520,False,,0,,,,,,,,[],,,,
52475443621797888,52475443621797888,2011-03-28 21:01:35 UTC,2011-03-28,21:01:35,+0000,61005552,economypolitics,EconomyPolitics,,Commodity futures rout:  Sugar #11 futures -2.9%  and Cotton No.2 falling over 3.4%.  Rough rice down 2.8%,en,[],[],[],0,0,1,[],[],https://twitter.com/EconomyPolitics/status/52475443621797888,False,,0,,,,,,,,[],,,,
37970711834263552,37970711834263552,2011-02-16 20:24:57 UTC,2011-02-16,20:24:57,+0000,251168019,justcommodities,Melissa Johnson,,"Food Commodity Prices Take a Break From Torrid Run: Today, wheat prices are down 1.5%, Rough Rice is off 2.7%, C...  http://bit.ly/eYBlI8",en,[],[],[],0,0,0,[],[],https://twitter.com/justcommodities/status/37970711834263552,False,,0,,,,,,,,[],,,,
37954704042364928,37954704042364928,2011-02-16 19:21:21 UTC,2011-02-16,19:21:21,+0000,251168019,justcommodities,Melissa Johnson,,"Food Commodity Prices Take a Break From Torrid Run: Today, wheat prices are down 1.5%, Rough Rice is off 2.7%, C...  http://bit.ly/gee9aB",en,[],[],[],0,0,0,[],[],https://twitter.com/justcommodities/status/37954704042364928,False,,0,,,,,,,,[],,,,
33687415294009344,33687415294009344,2011-02-05 00:44:40 UTC,2011-02-05,00:44:40,+0000,24532040,tradingmadesmpl,Trading Made Simple,,In summary  all  commodity trading  portfolio s will trade cbot rough rice as an alternative to cotton  and the ...  http://bit.ly/huR1Xo,en,[],[],[],0,0,0,[],[],https://twitter.com/TradingMadeSmpl/status/33687415294009344,False,,0,,,,,,,,[],,,,
4179430763134976,4179430763134976,2010-11-15 14:30:28 UTC,2010-11-15,14:30:28,+0000,99473186,tradingweeks,Michele Giardina,,"""New Blog Post"" + $ 2860/Contract Taken On Rough Rice By Our Super Commodity System.  http://ow.ly/19YUSv",en,[],[],[],0,0,0,[],[],https://twitter.com/tradingweeks/status/4179430763134976,False,,0,,,,,,,,[],,,,
4166824727945216,4166824727945216,2010-11-15 13:40:23 UTC,2010-11-15,13:40:23,+0000,99473186,tradingweeks,Michele Giardina,,+ $ 2860/Contract Taken On Rough Rice By Our Super Commodity System.: Taken Profit!  http://goo.gl/fb/15R2O,en,[],[],[],0,0,0,[],[],https://twitter.com/tradingweeks/status/4166824727945216,False,,0,,,,,,,,[],,,,
10457199042,10457199042,2010-03-14 05:26:51 UTC,2010-03-14,05:26:51,+0000,30157682,moisesfg,Pastor Moisés Figueroa,,"Spitz: Common sense an uncommon commodity|Rough rice, crude oil and frozen pork bellies have worldwide worth. But ..  http://oohja.com/x8FXt",en,[],[],[],0,0,0,[],[],https://twitter.com/MoisesFG/status/10457199042,False,,0,,,,,,,,[],,,,
